0,1
140700.0,389600.0
140700.0,389600.0
147600.0,396500.0
136100.0,407900.0
124900.0,396600.0
124900.0,396600.0
125100.0,396600.0
125500.0,396600.0
125500.0,396600.0
125900.0,396600.0
126000.0,396600.0
126100.0,396600.0
126400.0,396700.0
126800.0,396700.0
127000.0,396800.0
127200.0,396800.0
127400.0,396900.0
127400.0,396900.0
127500.0,396700.0
127500.0,396700.0
127500.0,396700.0
127500.0,396700.0
127500.0,396700.0
127500.0,396700.0
127500.0,396700.0
127500.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127600.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396700.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127700.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127800.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
127900.0,396600.0
